title = "surface data"
 variables = "x/c"
"Re<greek>q</greek>"
"frequency"
"wave length"
"N<sub>factor</sub>"
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave 13000.0hz"
   0.60741E-01   0.12416E+04   0.76111E+04   0.86108E+17   0.28079E+01
   0.63171E-01   0.12541E+04   0.76111E+04   0.86892E+17   0.30060E+01
   0.65660E-01   0.12669E+04   0.76111E+04   0.87677E+17   0.31506E+01
   0.68209E-01   0.12757E+04   0.76111E+04   0.88141E+17   0.32419E+01
   0.70818E-01   0.12811E+04   0.76111E+04   0.88282E+17   0.32722E+01
   0.73490E-01   0.12858E+04   0.76111E+04   0.88329E+17   0.32353E+01
   0.76225E-01   0.12894E+04   0.76111E+04   0.88253E+17   0.31301E+01
   0.79025E-01   0.12939E+04   0.76111E+04   0.88176E+17   0.29600E+01
   0.81891E-01   0.13021E+04   0.76110E+04   0.88352E+17   0.27387E+01
   0.84825E-01   0.13134E+04   0.76110E+04   0.88740E+17   0.24855E+01
   0.87827E-01   0.13289E+04   0.76111E+04   0.89412E+17   0.22201E+01
   0.90900E-01   0.13482E+04   0.76111E+04   0.90382E+17   0.19593E+01
   0.94044E-01   0.13708E+04   0.76111E+04   0.91573E+17   0.17152E+01
   0.97261E-01   0.13966E+04   0.76111E+04   0.93031E+17   0.14949E+01
   0.10055E+00   0.14240E+04   0.76111E+04   0.94599E+17   0.13000E+01
   0.10391E+00   0.14528E+04   0.76111E+04   0.96293E+17   0.11277E+01
   0.10735E+00   0.14823E+04   0.76111E+04   0.98030E+17   0.97262E+00
   0.11087E+00   0.15123E+04   0.76111E+04   0.99827E+17   0.82834E+00
   0.11446E+00   0.15430E+04   0.76111E+04   0.10166E+18   0.68910E+00
   0.11813E+00   0.15744E+04   0.76111E+04   0.10357E+18   0.55000E+00
   0.12188E+00   0.16068E+04   0.76111E+04   0.10555E+18   0.40720E+00
   0.12571E+00   0.16405E+04   0.76111E+04   0.10763E+18   0.25762E+00
   0.12961E+00   0.16764E+04   0.76111E+04   0.10986E+18   0.99716E-01
   0.13360E+00   0.17150E+04   0.76111E+04   0.11231E+18   0.00000E+00
   0.13767E+00   0.17553E+04   0.76111E+04   0.11489E+18   0.00000E+00
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave  6838.3hz"
   0.34334E-01   0.75646E+03   0.68383E+04   0.51240E+17   0.00000E+00
   0.36026E-01   0.79828E+03   0.68383E+04   0.54081E+17   0.35610E-01
   0.37775E-01   0.84055E+03   0.68383E+04   0.56973E+17   0.00000E+00
   0.39581E-01   0.88478E+03   0.68383E+04   0.60051E+17   0.00000E+00
   0.41443E-01   0.93110E+03   0.68383E+04   0.63317E+17   0.18825E-01
   0.43362E-01   0.98113E+03   0.68383E+04   0.66895E+17   0.10191E+00
   0.45338E-01   0.10336E+04   0.68383E+04   0.70714E+17   0.27605E+00
   0.47370E-01   0.10835E+04   0.68383E+04   0.74396E+17   0.53233E+00
   0.49457E-01   0.11311E+04   0.68383E+04   0.77925E+17   0.85302E+00
   0.51601E-01   0.11715E+04   0.68383E+04   0.80996E+17   0.12159E+01
   0.53800E-01   0.11978E+04   0.68383E+04   0.83000E+17   0.15862E+01
   0.56056E-01   0.12170E+04   0.68383E+04   0.84416E+17   0.19311E+01
   0.58370E-01   0.12309E+04   0.68383E+04   0.85423E+17   0.22329E+01
   0.60741E-01   0.12416E+04   0.68383E+04   0.86108E+17   0.24819E+01
   0.63171E-01   0.12541E+04   0.68383E+04   0.86892E+17   0.26784E+01
   0.65660E-01   0.12669E+04   0.68383E+04   0.87677E+17   0.28289E+01
   0.68209E-01   0.12757E+04   0.68383E+04   0.88141E+17   0.29334E+01
   0.70818E-01   0.12811E+04   0.68383E+04   0.88282E+17   0.29840E+01
   0.73490E-01   0.12858E+04   0.68383E+04   0.88329E+17   0.29751E+01
   0.76225E-01   0.12894E+04   0.68383E+04   0.88253E+17   0.29051E+01
   0.79025E-01   0.12939E+04   0.68383E+04   0.88176E+17   0.27766E+01
   0.81891E-01   0.13021E+04   0.68382E+04   0.88352E+17   0.26008E+01
   0.84825E-01   0.13134E+04   0.68382E+04   0.88740E+17   0.23951E+01
   0.87827E-01   0.13289E+04   0.68382E+04   0.89412E+17   0.21772E+01
   0.90900E-01   0.13482E+04   0.68382E+04   0.90382E+17   0.19637E+01
   0.94044E-01   0.13708E+04   0.68383E+04   0.91573E+17   0.17667E+01
   0.97261E-01   0.13966E+04   0.68383E+04   0.93031E+17   0.15943E+01
   0.10055E+00   0.14240E+04   0.68383E+04   0.94599E+17   0.14498E+01
   0.10391E+00   0.14528E+04   0.68383E+04   0.96293E+17   0.13318E+01
   0.10735E+00   0.14823E+04   0.68383E+04   0.98030E+17   0.12365E+01
   0.11087E+00   0.15123E+04   0.68383E+04   0.99827E+17   0.11593E+01
   0.11446E+00   0.15430E+04   0.68383E+04   0.10166E+18   0.10959E+01
   0.11813E+00   0.15744E+04   0.68383E+04   0.10357E+18   0.10427E+01
   0.12188E+00   0.16068E+04   0.68383E+04   0.10555E+18   0.99753E+00
   0.12571E+00   0.16405E+04   0.68383E+04   0.10763E+18   0.95874E+00
   0.12961E+00   0.16764E+04   0.68383E+04   0.10986E+18   0.92650E+00
   0.13360E+00   0.17150E+04   0.68383E+04   0.11231E+18   0.90256E+00
   0.13767E+00   0.17553E+04   0.68383E+04   0.11489E+18   0.88690E+00
   0.14183E+00   0.17966E+04   0.68383E+04   0.11758E+18   0.87537E+00
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave  6143.9hz"
   0.34334E-01   0.75646E+03   0.61439E+04   0.51240E+17   0.00000E+00
   0.36026E-01   0.79828E+03   0.61439E+04   0.54081E+17   0.29696E-01
   0.37775E-01   0.84055E+03   0.61439E+04   0.56973E+17   0.19061E-01
   0.39581E-01   0.88478E+03   0.61439E+04   0.60051E+17   0.81501E-02
   0.41443E-01   0.93110E+03   0.61439E+04   0.63317E+17   0.00000E+00
   0.43362E-01   0.98113E+03   0.61439E+04   0.66895E+17   0.38633E-01
   0.45338E-01   0.10336E+04   0.61439E+04   0.70714E+17   0.16185E+00
   0.47370E-01   0.10835E+04   0.61439E+04   0.74396E+17   0.36810E+00
   0.49457E-01   0.11311E+04   0.61439E+04   0.77925E+17   0.64122E+00
   0.51601E-01   0.11715E+04   0.61439E+04   0.80996E+17   0.96022E+00
   0.53800E-01   0.11978E+04   0.61439E+04   0.83000E+17   0.12912E+01
   0.56056E-01   0.12170E+04   0.61439E+04   0.84416E+17   0.16022E+01
   0.58370E-01   0.12309E+04   0.61439E+04   0.85423E+17   0.18758E+01
   0.60741E-01   0.12416E+04   0.61439E+04   0.86108E+17   0.21025E+01
   0.63171E-01   0.12541E+04   0.61439E+04   0.86892E+17   0.22826E+01
   0.65660E-01   0.12669E+04   0.61439E+04   0.87677E+17   0.24221E+01
   0.68209E-01   0.12757E+04   0.61439E+04   0.88141E+17   0.25207E+01
   0.70818E-01   0.12811E+04   0.61439E+04   0.88282E+17   0.25708E+01
   0.73490E-01   0.12858E+04   0.61439E+04   0.88329E+17   0.25667E+01
   0.76225E-01   0.12894E+04   0.61439E+04   0.88253E+17   0.25068E+01
   0.79025E-01   0.12939E+04   0.61439E+04   0.88176E+17   0.23928E+01
   0.81891E-01   0.13021E+04   0.61439E+04   0.88352E+17   0.22346E+01
   0.84825E-01   0.13134E+04   0.61439E+04   0.88740E+17   0.20479E+01
   0.87827E-01   0.13289E+04   0.61439E+04   0.89412E+17   0.18491E+01
   0.90900E-01   0.13482E+04   0.61439E+04   0.90382E+17   0.16542E+01
   0.94044E-01   0.13708E+04   0.61439E+04   0.91573E+17   0.14752E+01
   0.97261E-01   0.13966E+04   0.61439E+04   0.93031E+17   0.13210E+01
   0.10055E+00   0.14240E+04   0.61439E+04   0.94599E+17   0.11955E+01
   0.10391E+00   0.14528E+04   0.61439E+04   0.96293E+17   0.10987E+01
   0.10735E+00   0.14823E+04   0.61439E+04   0.98030E+17   0.10279E+01
   0.11087E+00   0.15123E+04   0.61439E+04   0.99827E+17   0.97964E+00
   0.11446E+00   0.15430E+04   0.61439E+04   0.10166E+18   0.95054E+00
   0.11813E+00   0.15744E+04   0.61439E+04   0.10357E+18   0.93809E+00
   0.12188E+00   0.16068E+04   0.61439E+04   0.10555E+18   0.94075E+00
   0.12571E+00   0.16405E+04   0.61439E+04   0.10763E+18   0.95793E+00
   0.12961E+00   0.16764E+04   0.61439E+04   0.10986E+18   0.99063E+00
   0.13360E+00   0.17150E+04   0.61439E+04   0.11231E+18   0.10416E+01
   0.13767E+00   0.17553E+04   0.61439E+04   0.11489E+18   0.11118E+01
   0.14183E+00   0.17966E+04   0.61439E+04   0.11758E+18   0.11987E+01
   0.14606E+00   0.18364E+04   0.61439E+04   0.12017E+18   0.12946E+01
   0.15038E+00   0.18746E+04   0.61439E+04   0.12265E+18   0.13877E+01
   0.15478E+00   0.19116E+04   0.61439E+04   0.12506E+18   0.14670E+01
   0.15927E+00   0.19480E+04   0.61439E+04   0.12742E+18   0.15237E+01
   0.16385E+00   0.19849E+04   0.61439E+04   0.12982E+18   0.15531E+01
   0.16851E+00   0.20233E+04   0.61439E+04   0.13233E+18   0.15535E+01
   0.17325E+00   0.20643E+04   0.61439E+04   0.13502E+18   0.15261E+01
   0.17809E+00   0.21101E+04   0.61439E+04   0.13807E+18   0.14769E+01
   0.18301E+00   0.21592E+04   0.61439E+04   0.14137E+18   0.14133E+01
   0.18803E+00   0.22096E+04   0.61439E+04   0.14479E+18   0.13398E+01
   0.19313E+00   0.22598E+04   0.61439E+04   0.14822E+18   0.12563E+01
   0.19832E+00   0.23082E+04   0.61439E+04   0.15155E+18   0.11594E+01
   0.20360E+00   0.23545E+04   0.61439E+04   0.15475E+18   0.10438E+01
   0.20898E+00   0.23987E+04   0.61439E+04   0.15780E+18   0.90560E+00
   0.21444E+00   0.24429E+04   0.61439E+04   0.16085E+18   0.74516E+00
   0.22000E+00   0.24891E+04   0.61439E+04   0.16405E+18   0.56957E+00
   0.22565E+00   0.25390E+04   0.61439E+04   0.16751E+18   0.39245E+00
   0.23140E+00   0.25946E+04   0.61439E+04   0.17140E+18   0.23121E+00
   0.23724E+00   0.26548E+04   0.61439E+04   0.17563E+18   0.10521E+00
   0.24317E+00   0.27179E+04   0.61439E+04   0.18010E+18   0.30376E-01
   0.24920E+00   0.27812E+04   0.61439E+04   0.18463E+18   0.13298E-01
   0.25532E+00   0.28411E+04   0.61439E+04   0.18894E+18   0.50685E-01
   0.26154E+00   0.28961E+04   0.61439E+04   0.19293E+18   0.12991E+00
   0.26786E+00   0.29476E+04   0.61439E+04   0.19667E+18   0.23482E+00
   0.27427E+00   0.29987E+04   0.61439E+04   0.20040E+18   0.35298E+00
   0.28078E+00   0.30521E+04   0.61439E+04   0.20429E+18   0.47877E+00
